Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,ExplicitOld,Popularity,Added By,Added At,Genres,,,,,,Explicit
spotify:track:1SmwJJ8YVgiXtyE6elhUx1,Tokai,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,4,310173,https://p.scdn.co/mp3-preview/2e704b8cb6f6052aa09c48d8cdc57c1b3cf68f6a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:6FtGDFcQDKiU7UVoa0DK22,Karappo no Isu,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,5,334200,https://p.scdn.co/mp3-preview/3773811076fdd9065f0b9124e38d92d4c517e567?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,32,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:2SN9Yvtggrppo1aO9x6EpF,Law of Nature,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,6,229493,https://p.scdn.co/mp3-preview/49b24c0ae4d9f0369b5cfc35b1b892cd66d199fe?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,27,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:4bitrbPsxwKDy7aEjtiDl5,Dare no Tame ni,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,7,330600,https://p.scdn.co/mp3-preview/8512baa3733cd4ea03af960c554596805d59dac4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,27,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:6q5ZCh07G7JIOFii2R71Mw,Silent Screamer,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,8,215706,https://p.scdn.co/mp3-preview/f780b1f5ab81c5acb1c0071c2d6b75d7a9e621dc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:2ypiYa7sqz1uNn1Ixmainm,Sargasso Sea,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,9,169933,https://p.scdn.co/mp3-preview/3a0b37abe9f2e4ff05620700426c16d59c746fdc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,24,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:3CvFuXbbe0E78au6CwWX5K,Furiko no Yagi,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,spotify:album:53YDN7b4vQ5MLMSPcnh9Os,SUNSHOWER,spotify:artist:5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,1977-07-25,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,1,10,343066,https://p.scdn.co/mp3-preview/1ee190aea7a6591eeae28dbaff65ae9bd078c0a3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,25,spotify:user:adanias,2022-10-21T18:38:13Z,"anime,anime score,classic city pop,japanese new wave,techno kayo",,,,,,FALSE
spotify:track:1ZXI43KLXdDSiK4S5x7Yjm,ice princess,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,1,56499,https://p.scdn.co/mp3-preview/045a1b92ee479d5367549d15d08523d2c1c24287?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,14,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:30SMBUorSDHpkmytg3VSns,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,2,179580,https://p.scdn.co/mp3-preview/ff1c94ba9c785641e8b33e31d0e9f3308c970429?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,18,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:1O7mDwAbhgtdaImnMB7y3j,Ay Hombre,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,3,258976,https://p.scdn.co/mp3-preview/0c22d7c2df6bdc099df25c7dfc089c4fbd82b7e4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:5mKoDE3hZqVHvv1ZAwUBR6,Working All The Time,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,4,120504,https://p.scdn.co/mp3-preview/bbe84afd4063875e1a10622e8d494afe9046b0ce?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:1VZ3eVEVDkl8suVIFGOC4k,Sacude,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,5,250045,https://p.scdn.co/mp3-preview/a1ee324548ed4fd9b59a1ab9d21d34faa97966cd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,19,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:6VNQx4hC2m6ihWMFBPlZJN,Who Shot Ya?,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,6,211929,https://p.scdn.co/mp3-preview/cdce95da6436402a52dd000353fdfa22531987f0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:4H9DVnB0tttHC3K3dUwsH5,Cógelo Suave,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,7,203982,https://p.scdn.co/mp3-preview/5f0c3f7177afcb62d8b91e3b9f7f1672e9c0f0f8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,17,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:23Bg5Dw0iQ01SCks05ouzK,Darkest Hour,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,8,99585,https://p.scdn.co/mp3-preview/1d0c703cc420747316b8fabe052834e2081cff6c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,11,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:0iCEcnS6hnUYWh1FGbByJ9,Don't Put Me In Red,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,9,226521,https://p.scdn.co/mp3-preview/d9c12bd91498f4147f2f14032d5c62aaac1c98d8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,15,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:7B7TnSD7bmjiqw6CvBzCCp,Worst Behavior,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,10,192461,https://p.scdn.co/mp3-preview/eb22d784702f3dc228fdf21bc374878132bcef9e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,12,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:25FVv1DPCCd1jGwDBV67bN,Did My Best,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,11,282570,https://p.scdn.co/mp3-preview/35283117476987aaeb3ab137be3de1c9bfde5848?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,14,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:0sgUWpkHl4FVnUIziI61Vt,Si Llego,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,12,198364,https://p.scdn.co/mp3-preview/26df7c9067e91bff155729810fdeaf30e34258cb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,13,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:1mWXS8FQ0kAh3kEdhYwABn,What Is This Voice?,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,13,162218,https://p.scdn.co/mp3-preview/d8a271e8490714786663a8f1e295ce3aa38c32c3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,12,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:388EZomtpCdbgCDDjh3FEJ,FIN,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,spotify:album:68AEf03cJgTNpj5mQRQez4,Una Rosa,spotify:artist:17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,2021-10-15,https://i.scdn.co/image/ab67616d0000b27336514e9d30413c72de123c13,1,14,65297,https://p.scdn.co/mp3-preview/2b454044c4491261523d19ba0f428bbb39f8eff1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,11,spotify:user:adanias,2022-10-21T18:38:56Z,"brooklyn indie,lo star,spectra",,,,,,FALSE
spotify:track:6SRsiMl7w1USE4mFqrOhHC,brutal,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,1,143746,https://p.scdn.co/mp3-preview/dd003c8afd6b0c3e7f1a54044d2302ab1911911a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,80,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,TRUE
spotify:track:5CZ40GBx1sQ9agT82CLQCT,traitor,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,2,229226,https://p.scdn.co/mp3-preview/3890df12fac1e20b44d6b2c80a3622558e334aeb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,88,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,FALSE
spotify:track:5wANPM4fQCJwkGd4rN57mH,drivers license,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,3,242013,https://p.scdn.co/mp3-preview/3a145991602f4a7304d5227ce2268596d0f8e589?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,88,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,TRUE
spotify:track:4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,4,163586,https://p.scdn.co/mp3-preview/1c6e9796a3193e1a4dabd0a5625040251e80fca4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,80,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,TRUE
spotify:track:6HU7h9RYOaPRFeh0R3UeAr,deja vu,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,5,215506,https://p.scdn.co/mp3-preview/616789f72c67d806682a1fb751ad02e99f8bb7ff?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,87,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,TRUE
spotify:track:4ZtFanR9U6ndgddUvNcjcG,good 4 u,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,6,178146,https://p.scdn.co/mp3-preview/3849f6e821a9f55bc736e53791b8d88938e3034e?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,88,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,TRUE
spotify:track:2TOzTqQXNmR2zDJXihjZ2e,enough for you,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,7,202826,https://p.scdn.co/mp3-preview/557016205ad6afa9906fac53d9fa906d98e9467b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,FALSE
spotify:track:2tGvwE8GcFKwNdAXMnlbfl,happier,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,8,175933,https://p.scdn.co/mp3-preview/1519f068b8a9cc3b8caa86c3e19809b37eb2d83b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,86,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,TRUE
spotify:track:0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,9,173160,https://p.scdn.co/mp3-preview/a19ef5efb5edca1c8db51d36b9ef2474b1eaad1a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,FALSE
spotify:track:5JCoSi02qi3jJeHdZXMmR8,favorite crime,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,10,152666,https://p.scdn.co/mp3-preview/763ef24d97a88b277160fb9a8a3b1344fce6977a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,85,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,FALSE
spotify:track:1zejeOnykpCoyVSit6Bwp3,hope ur ok,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:6s84u2TUpR3wdUv4NgKA2j,SOUR,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,1,11,209560,https://p.scdn.co/mp3-preview/85fbb1e402961c9421c34e07fd2c6c30c1ffd7cd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:adanias,2022-10-21T18:39:27Z,pop,,,,,,FALSE
spotify:track:0R1gvYe91vj2CtqOe8dQte,Truth Without Love,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,1,154226,https://p.scdn.co/mp3-preview/4d0d60e513e6edeccf3815b722b340fdab17830c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,35,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary",,,,,,FALSE
spotify:track:5mK9w8MYTh3SpmycLZ561K,Time Machine,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,2,266293,https://p.scdn.co/mp3-preview/fff2672b94fee0bdd9b8887b5f17e1277afda5c6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary",,,,,,FALSE
spotify:track:13BHxtf5YIEODKlf8wRyXp,Authors Of Forever,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,3,217560,https://p.scdn.co/mp3-preview/16fe51cf894b1fabca089f8e950b469d4a863f37?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,38,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary",,,,,,FALSE
spotify:track:09vOpQsWEd7lK1OYGVhPH9,Wasted Energy (feat. Diamond Platnumz),"spotify:artist:3DiDSECUqqY1AuBP8qtaIa, spotify:artist:3cAisWS37sGCCtRgWfvrod","Alicia Keys, Diamond Platnumz",spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,4,259306,https://p.scdn.co/mp3-preview/c6e33da1efc200d7fbd4b06146c6502dcd6894cf?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,41,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary,azontobeats,bongo flava,tanzanian pop",,,,,,TRUE
spotify:track:7FsAFw1oZeTJUZmIzSh0cg,Underdog,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,5,204400,https://p.scdn.co/mp3-preview/12b169e50025039f390af8c7cb71a4b7104847a1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary",,,,,,FALSE
spotify:track:3WBpLOiuBWlkSjqxXfqQrH,3 Hour Drive (feat. Sampha),"spotify:artist:3DiDSECUqqY1AuBP8qtaIa, spotify:artist:2WoVwexZuODvclzULjPQtm","Alicia Keys, Sampha",spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,6,241480,https://p.scdn.co/mp3-preview/036fd94fd7438709bb87c92a97519ca5f3a020a4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary,indie soul",,,,,,FALSE
spotify:track:4HWhqsHKli9ujBAFVabKuJ,Me x 7 (feat. Tierra Whack),"spotify:artist:3DiDSECUqqY1AuBP8qtaIa, spotify:artist:4lPl9gqgox3JDiaJ1yklKh","Alicia Keys, Tierra Whack",spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,7,212973,https://p.scdn.co/mp3-preview/96a93d2663a37bf854965d3565cc4a081ebc9362?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,40,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary,alternative r&b,escape room,indie soul,rap",,,,,,TRUE
spotify:track:31dgrKXIJ7FCxlENs8uxuo,Show Me Love (feat. Miguel),"spotify:artist:3DiDSECUqqY1AuBP8qtaIa, spotify:artist:360IAlyVv4PCEVjgyMZrxK","Alicia Keys, Miguel",spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,8,188600,https://p.scdn.co/mp3-preview/3520d2b8b14ecc10d1d242e0efa3c6349562ceb0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary,dance pop",,,,,,FALSE
spotify:track:0DC6yJLAPwIEeZh6EZpn1f,So Done (feat. Khalid),"spotify:artist:3DiDSECUqqY1AuBP8qtaIa, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Alicia Keys, Khalid",spotify:album:1168pCxg0HeTRqyutFf4o1,ALICIA,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2020-12-18,https://i.scdn.co/image/ab67616d0000b273844c2527b8254266a3d8d300,1,9,234866,https://p.scdn.co/mp3-preview/625f90714c88789dc09e0d9763fc4920cc012b44?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,spotify:user:adanias,2022-10-21T18:40:25Z,"hip pop,neo soul,pop,r&b,urban contemporary,pop r&b",,,,,,FALSE
